Data_time,KUPN:U100.HS1106.PV,KUPN:U100.PDIC1274.PV,KUPN:U100.PI1162.PV,KUPN:U100.PI1203.PV,KUPN:U100.PI1204.PV,KUPN:U100.PI1210.PV,KUPN:U100.PI1291.PV,KUPN:U100.PI1310.PV,KUPN:U100.PI1312.PV,KUPN:U100.PI1608.PV,KUPN:U100.PI1611.PV,KUPN:U100.PI1709.PV,KUPN:U100.PI1865.PV,KUPN:U100.PI1867.PV,KUPN:U100.PI1868.PV,KUPN:U100.PI1869.PV,KUPN:U100.PI1870.PV,KUPN:U100.PI1875.PV,KUPN:U100.PI1876.PV,KUPN:U100.PI1878.PV,KUPN:U100.PI1879.PV,KUPN:U100.PI1886.PV,KUPN:U100.PI1887.PV,KUPN:U100.PIC1218A.PV,KUPN:U100.TI1002.PV,KUPN:U100.TI1003.PV,KUPN:U100.TI1020.PV,KUPN:U100.TI1022.PV,KUPN:U100.TI1023.PV,KUPN:U100.TI1025.PV,KUPN:U100.TI1027.PV,KUPN:U100.TI1028.PV,KUPN:U100.TI1029.PV,KUPN:U100.TI1031.PV,KUPN:U100.TI1032.PV,KUPN:U100.TI1033.PV,KUPN:U100.TI1034.PV,KUPN:U100.TI1035.PV,KUPN:U100.TI1036.PV,KUPN:U100.TI1037.PV,KUPN:U100.TI1038.PV,KUPN:U100.TI1040.PV,KUPN:U100.TI1041.PV,KUPN:U100.TI1042.PV,KUPN:U100.TI1043.PV,KUPN:U100.TI1044.PV,KUPN:U100.TI1045.PV,KUPN:U100.TI1046.PV,KUPN:U100.TI1047.PV,KUPN:U100.TI1048.PV,KUPN:U100.TI1049.PV,KUPN:U100.TI1050.PV,KUPN:U100.TI1051.PV,KUPN:U100.TI1052.PV,KUPN:U100.TI1053.PV,KUPN:U100.TI1054.PV,KUPN:U100.TI1055.PV,KUPN:U100.TI1056.PV,KUPN:U100.TI1057.PV,KUPN:U100.TI1062.PV,KUPN:U100.TI1063.PV,KUPN:U100.TI1064.PV,KUPN:U100.TI1065.PV,KUPN:U100.TI1066.PV,KUPN:U100.TI1067.PV,KUPN:U100.TI1068.PV,KUPN:U100.TI1069.PV,KUPN:U100.TI1070.PV,KUPN:U100.TI1071.PV,KUPN:U100.TI1072.PV,KUPN:U100.TI1073.PV,KUPN:U100.TI1074.PV,KUPN:U100.TI1075.PV,KUPN:U100.TI1076.PV,KUPN:U100.TI1078.PV,KUPN:U100.TI1079.PV,KUPN:U100.TI1080.PV,KUPN:U100.TI1081.PV,KUPN:U100.TI1082.PV,KUPN:U100.TI1083.PV,KUPN:U100.TI1084.PV,KUPN:U100.TI1085.PV,KUPN:U100.TI1087.PV,KUPN:U100.TI1114.PV,KUPN:U100.TI1117.PV,KUPN:U100.TI1118.PV,KUPN:U100.TI1123.PV,KUPN:U100.TI1124.PV,KUPN:U100.TI1126.PV,KUPN:U100.TI1127.PV,KUPN:U100.TI1130.PV,KUPN:U100.TI1131.PV,KUPN:U100.TI1132.PV,KUPN:U100.TI1133.PV,KUPN:U100.TI1134.PV,KUPN:U100.TI1136.PV,KUPN:U100.TI1139.PV,KUPN:U100.TI1143.PV,KUPN:U100.TI1148.PV,KUPN:U100.TI1149.PV,KUPN:U100.TI1150.PV,KUPN:U100.TI1151.PV,KUPN:U100.TI1165.PV,KUPN:U100.TI1168.PV,KUPN:U100.TI1173.PV,KUPN:U100.TI1174.PV,KUPN:U100.TI1175.PV,KUPN:U100.TI1176.PV,KUPN:U100.TI1180.PV,KUPN:U100.TI1182.PV,KUPN:U100.TI1183.PV,KUPN:U100.TI1184.PV,KUPN:U100.TI1185.PV,KUPN:U100.TI1188.PV,KUPN:U100.TI1191.PV,KUPN:U100.TI1193.PV,KUPN:U100.TI1194.PV,KUPN:U100.TI1195.PV,KUPN:U100.TI1196.PV,KUPN:U100.TI1198.PV,KUPN:U100.TI1201.PV,KUPN:U100.TI1202.PV,KUPN:U100.TI1203.PV,KUPN:U100.TI1204.PV,KUPN:U100.TI1206.PV,KUPN:U100.TI1208.PV,KUPN:U100.TI1215.PV,KUPN:U100.TI1217.PV,KUPN:U100.TI1225.PV,KUPN:U100.TI1243.PV,KUPN:U100.TI1268.PV,KUPN:U100.TI1281.PV,KUPN:U100.TI1283.PV,KUPN:U100.TI1285.PV,KUPN:U100.TI1286.PV,KUPN:U100.TI1287.PV,KUPN:U100.TI1294.PV,KUPN:U100.TI1295.PV,KUPN:U100.TI1296.PV,KUPN:U100.TI1297.PV,KUPN:U100.TI1298.PV,KUPN:U100.TI1299.PV,KUPN:U100.TI1300.PV,KUPN:U100.TI1302.PV,KUPN:U100.TI1303.PV,KUPN:U100.TI1311.PV,KUPN:U100.TI1318.PV,KUPN:U100.TI1319.PV,KUPN:U100.TI1335.PV,KUPN:U100.TI1339.PV,KUPN:U100.TI1345.PV,KUPN:U100.TI1346.PV,KUPN:U100.TI1352.PV,KUPN:U100.TI1353.PV,KUPN:U100.TI1355.PV,KUPN:U100.TI1356.PV,KUPN:U100.TI1357.PV,KUPN:U100.TI1358.PV,KUPN:U100.TI1359.PV,KUPN:U100.TI1360.PV,KUPN:U100.TI1361.PV,KUPN:U100.TI1362.PV,KUPN:U100.TI1365.PV,KUPN:U100.TI1371.PV,KUPN:U100.TI1372.PV,KUPN:U100.TI1376.PV,KUPN:U100.TI1377.PV,KUPN:U100.TI1378.PV,KUPN:U100.TI1380A.PV,KUPN:U100.TI1383.PV,KUPN:U100.TI1387.PV,KUPN:U100.TI1388.PV,KUPN:U100.TI1393.PV,KUPN:U100.TI1395.PV,KUPN:U100.TI1406.PV,KUPN:U100.TI1408.PV,KUPN:U100.TI1409.PV,KUPN:U100.TI1410.PV,KUPN:U100.TI1411.PV,KUPN:U100.TI1412.PV,KUPN:U100.TI1414.PV,KUPN:U100.TI1416.PV,KUPN:U100.TI1418.PV,KUPN:U100.TI1419.PV,KUPN:U100.TI1423A.PV,KUPN:U100.TIC1011.PV,KUPN:U100.TIC1024.PV,KUPN:U100.TIC1026.PV,KUPN:U100.TIC1030.PV,KUPN:U100.TIC1039.PV,KUPN:U100.TIC1115.PV,KUPN:U100.TIC1142.PV,KUPN:U100.TIC1171.PV,KUPN:U100.TIC1179.PV,KUPN:U100.TIC1214.PV,KUPN:U100.TIC1218.PV,KUPN:U100.TIC1223.PV,KUPN:U100.TIC1224.PV,KUPN:U100.TIC1253.PV,KUPN:U100.TIC1255.PV,KUPN:U100.TIC1288.PV,KUPN:U100.TIC1289.PV,KUPN:U100.TIC1290.PV,KUPN:U100.TIC1310.PV,KUPN:U100.TIC1323.PV,KUPN:U100.TIC1338.PV,KUPN:U100.TIC1347.PV,KUPN:U100.TIC1364.PV,KUPN:U100.TIC1369.PV,KUPN:U100.TIC1382.PV,KUPN:U100.TIC1389.PV,KUPN:U100.TIC1394.PV,KUPN:U100.TIC1397.PV,KUPN:U100.TIC1407.PV,KUPN:U100.TIC1417.PV,KUPN:U250.TI2566.PV,KUPN:U400.TI4010.PV,KUPN:U400.TI4129.PV,KUPN:U500.TI5301.PV,KUPN:U640.TI6408.PV,LIMS:KUPN.U100.SN101.%Mass.Chlorides,LIMS:KUPN.U100.SN101.%Mass.Sulfur,LIMS:KUPN.U100.SN101.Chlorides,LIMS:KUPN.U100.SN101.Water,LIMS:KUPN.U100.SN103.Chlorides,LIMS:KUPN.U100.SN103.Water,LIMS:KUPN.U100.SN105.Chlorides,LIMS:KUPN.U100.SN105.Water,LIMS:KUPN.U100.SN106.%Mass.Sulfur,LIMS:KUPN.U100.SN107.%Mass.Sulfur,LIMS:KUPN.U100.SN108.%Mass.H2S,LIMS:KUPN.U100.SN108.Acidity,LIMS:KUPN.U100.SN108.SourSulfur,LIMS:KUPN.U100.SN109.Acidity,LIMS:KUPN.U100.SN110.%Mass.H2S,LIMS:KUPN.U100.SN110.Acidity,LIMS:KUPN.U100.SN110.SourSulfur,LIMS:KUPN.U100.SN111.%Mass.Sulfur,LIMS:KUPN.U100.SN112.%Mass.Sulfur,LIMS:KUPN.U100.SN115.ChlIons,LIMS:KUPN.U100.SN115.pH,LIMS:KUPN.U100.SN115.SulphideIon,LIMS:KUPN.U100.SN116.H2S,LIMS:KUPN.U100.SN116.Q,LIMS:KUPN.U100.SN117.H2S,LIMS:KUPN.U100.SN118.%Mass.Sulfur,LIMS:KUPN.U100.SN120.%Mass.Sulfur,LIMS:KUPN.U100.SN125.HardnessCarb_DEL,LIMS:KUPN.U100.SN125.MSAlkali_DEL,LIMS:KUPN.U100.SN129.%Mass.H2S,LIMS:KUPN.U100.SN130.%Mass.H2S,LIMS:KUPN.U100.SN131.%Mass.H2S,LIMS:KUPN.U100.SN132.pH,LIMS:KUPN.U100.V107.pH,LIMS:KUPN.U250.SN255.%Mass.Sulfur,LIMS:KUPN.U250.SN255.Water,LIMS:KUPN.U250.SN262.%Vol.CarbonDioxide,LIMS:KUPN.U250.SN262.%Vol.H2,LIMS:KUPN.U250.SN262.%Vol.H2S,KUPN:U100.FIC1015.PV,KUPN:U100.FIC1018.PV,KUPN:U100.FIC1038.PV,KUPN:U100.FIC1170.PV,KUPN:U100.FI1171.PV,,,KUPN:U100.FIC1176.PV,KUPN:U100.FI1214.PV,KUPN:U100.FI1215.PV,KUPN:U100.FI1054.PV,KUPN:U100.FI1117.PV,KUPN:U100.FIC1128.PV,KUPN:U100.FI1156.PV,KUPN:U100.FI1001.PV,KUPN:U100.FIC1002.PV,KUPN:U100.FIC1003.PV,KUPN:U100.FIC1007.PV,KUPN:U100.FI1167A.PV,KUPN:U100.FI1167B.PV,KUPN:U100.FI1167C.PV,KUPN:U100.FI1016.PV,KUPN:U100.FIC1017.PV,KUPN:U100.FI1019.PV,KUPN:U100.FIC1021.PV,KUPN:U100.FIC1023.PV,KUPN:U100.FIC1024.PV,KUPN:U100.FIC1020.PV,KUPN:U100.FIC1044.PV,KUPN:U100.FIC1045.PV,KUPN:U100.FIC1046.PV,KUPN:U100.FIC1047.PV,KUPN:U100.FIC1192.PV,KUPN:U100.FIC1193.PV,KUPN:U100.FIC1194.PV,KUPN:U100.FIC1195.PV,KUPN:U100.FY1053A.PV,KUPN:U100.FIC1056.PV,KUPN:U100.FIC1057.PV,KUPN:U100.FIC1059.PV,KUPN:U100.FI1071.PV,KUPN:U100.FIC1048.PV,KUPN:U100.FIC1098.PV,KUPN:U100.FIC1211.PV,KUPN:U100.FIC1099.PV,KUPN:U100.FIC1049.PV,KUPN:U100.FIC1904.PV,KUPN:U100.FIC1210.PV,KUPN:U100.FIC1905.PV,KUPN:U100.FIC1213.PV,KUPN:U100.FIC1212.PV,KUPN:U100.FIC1051.PV,KUPN:U100.FIC1906.PV,KUPN:U100.FIC1050.PV,KUPN:U100.FIC1907.PV,KUPN:U100.FI1106.PV,KUPN:U100.FI1105D.PV,KUPN:U100.FI1112.PV,KUPN:U100.FI1113.PV,KUPN:U100.FI1114.PV,KUPN:U100.FY1115.PV,KUPN:U100.FIC1120.PV,KUPN:U100.FIC1121.PV,KUPN:U100.FIC1074.PV,KUPN:U100.FIC1123.PV,KUPN:U100.FIC1177.PV,KUPN:U100.FI1130.PV,KUPN:U100.FIC1131.PV,KUPN:U100.FY1145.PV,KUPN:U100.FIC1154.PV,KUPN:U100.FIC1162.PV,KUPN:U100.FIC1097.PV,KUPN:U100.FY1908.PV,KUPN:U250.FI2531.PV,KUPN:U250.FI2515.PV,KUPN:U300.FI3079.PV,KUPN:U100.FI1011.PV,KUPN:U100.FI1009.PV,KUPN:U100.FI1008.PV,KUPN:U100.FI1010.PV,KUPN:U100.FIC1167.PV,KUPN:U100.FQI1001.PV,KUPN:U100.FIC1014.PV,KUPN:U100.FIC1183.PV,KUPN:U100.FRC1184.PV,KUPN:U100.FIC1013.PV,KUPN:U100.FIC1181.PV,KUPN:U100.FRC1182.PV,KUPN:U100.FIC1012A.PV,KUPN:U100.FIC1179.PV,KUPN:U100.FRC1180.PV,KUPN:U100.FI1001B.PV,KUPN:U100.FY1167.PV,KUPN:U100.FY1002.PV,KUPN:U100.FI1164.PV,KUPN:U100.FI1165.PV,KUPN:U100.FI1166.PV,KUPN:U100.FRC1025.PV,KUPN:U100.FIC1035.PV,KUPN:U100.FIC1036.PV,KUPN:U100.FRC1037.PV,KUPN:U100.FI1117B.PV,KUPN:U100.FI1118.PV,KUPN:U100.FI1111.PV,KUPN:U100.FIC1116.PV,KUPN:U100.FIC1172.PV
25-май-21 00:00:00,"345,4815979","0,038464811","1,44418776","0,100055739","0,105812468","0,110922247","0,139721289","0,15240638","0,124256879","0,02098041","0,022771733","1,416352034",0,0,0,"0,005527443","0,000337296","0,004193056","0,00299504","0,022769934",0,0,0,"0,075980559","10,87747002","12,16860008","91,98764801","118,472084","125,4040756","124,7708588","129,700058","125,5266266","136,6448212","139,0700836","139,0688477","138,0110474","131,1607666","131,3526154","136,953476","124,3132172","127,3704758","132,1550293","134,3739166","170,664978","134,2750854","148,2554932","148,8267365","204,1148529","149,27034","143,3012848","158,8054199","200,0311737","162,1488495","160,5572052","171,5436401","169,3489838","163,3483276","164,0769196","212,9342651","197,8013458","178,5090942","182,6917419","182,1669617","184,6397247","217,1950226","202,7535095","205,0992737","242,5487518","209,5333099","193,7467957","212,4273529","208,0925446","208,5820313","168,7094574","242,0199585","353,2190247","244,0760651","26,02663994","42,41514587","137,3272095","42,18247604","42,70070648","161,268158","313,1435242","138,2059937","164,8010254","205,8558197","238,7246094","263,6908875","293,4706116","162,9680023","200,3594971","251,5710602","283,2306213","321,7132568","320,8167725","136,1691895","26,0825386","40,83181","22,46251678","31,58296394","67,64801788","26,97135162","19,28727722","41,85771179","148,4176941","143,6925964","145,1762695","156,3523712","172,3397217","166,9938202","200,0445557","235,8887329","171,9601593","191,0457916","215,2302094","206,9357452","213,9446411","233,8927307","260,818634","248,3607788","238,9103699","294,7290955","274,9484253","278,2203369","237,3255157","32,82785034","42,10892487","66,13438416","157,1611176","28,06750488","167,1877899","315,0029907","359,7660522","215,1864319","351,4069824","240,9384003","23,39931297","24,94109344","45,48929596","42,75336075","41,98816299","30,29801559","166,0869446","50,92096329","264,8890381","72,43622589","85,42133331","46,62080383","115,1212997","172,7765961","38,12099457","44,65463638","189,0260315","92,32985687","233,3482819","77,31735992","251,2509003","189,8315125","194,986145","138,7373352","195,5653687","156,154129","32,36729431","29,89604187","144,3184509","138,2151947","149,374649","132,4566345","224,3773193","51,91256714","34,19949341","40,24885559","49,75235748","103,4791565","160,4577942","159,632309","165,2936707","25,13435364","40,35561371","130,5055084","43,97832489","82,2828064","83,31356049","399,6734924","55,13562393","124,4338226","139,3179626","141,0516357","128,5395966","112,7639771","40,81633759","99,38907623","163,0448914","39,32484436","42,31353378","68,25360107","50,39957047","376,4069519","164,6009979","65,14496613","165,6360474","355,831543","88,05277252","106,7054214","73,29060364","63,02578354","66,2596817","43,03972626","79,04405212","52,2780304","45,08313751","50,97213364","117,7396469","27,10276031","24,30597305","119,4243774","109,4205399","51,87410355","98,72536469",No Data,"1,559999943",28,"0,090000004","5,5","0,400000006","4,5","0,400000006","0,0469","0,035599999",0,"0,370000005","0,020099999","0,529999971",0,"0,709999979",0,"1,27760005","0,770299971","58,29753113","4,699999809","73,95999908","7,699999809","35,29999924",0,"1,629999995",2,Pt Created,Pt Created,0,"2,400000095","0,387400001","8,399999619","7,050000191","0,0263","0,0189","1,480000019","1,980000019","2,194700003","12,16755009","9,02039814","8,148532867","23,99980736","25,6119194",,25.05.2021 00:00:00,0,"61,98898315","127,5139694","2,665761471","0,294405848",0,"46,63554382","588,4368286","295,3939514","294,3166504","27,31215477",0,"206,2461853","323,6123657",0,"21,97272682",0,"892,3021851","326,4855042","327,9726563","37,83830643","82,75138092","84,31144714","90,483078","89,87638855","93,67198181","95,22821808","93,49304199","93,51542664","3251,333252","469,7814636","499,8510742","712,9421387","63,5982132","47,83730316","299,9137878","47,91151047","299,9046631","48,57402802","299,900238","48,48245239","159,9660034","48,03661346","48,27263641","48,00616837","300,0519714","48,09759903","300,3406677","23234,36328","72219,95313","19886,99805","3096,87085","1960,660645","24944,52148","8,726163864","8,028630257","29,99586678","1,502624154","149,5613403","43,43689346","95,22301483","10542,56738","11,45282269","29,56236076","392,8204346","852,6716309",0,"64,36549377","114,0347595","1,089764714","1,101103902","1,013096213","0,645974219","529,4822998",Bad,"79,67169189","82,35925293","81,01895905",Bad,Bad,Bad,"149,190567","164,8036957","157,1478271","517,3425293","528,9914551","29,49704742","442,4211121","443,8312378","109,1317673","327,2924194","81,5743866","98,05956268","89,84387207","2,134461164","189,3636627","1682,745483","30,6225853","0,003488144"
26-май-21 00:00:00,"344,5991516","0,038046423","1,399034858","0,110165618","0,117259659","0,126833737","0,153443679","0,166529745","0,139358386","0,023420876","0,024618743","1,426270008",0,0,0,"0,00605622","0,000344307","0,004522718","0,004036409","0,02206143",0,0,0,"0,075118296","10,92092609","11,88637733","91,15720367","108,6321182","121,2544327","120,750351","132,1075745","122,0753479","136,5017395","136,9385376","136,778656","134,6250916","130,4047394","130,4952545","134,0344391","123,3890762","125,2195663","131,1792297","133,2894745","183,4241943","133,8028259","146,7614746","148,0510101","207,3240509","148,2417297","146,1285858","155,524292","201,6256409","163,5188141","158,2545776","173,1766357","166,8310852","163,9350281","163,9780579","226,511322","201,3958282","183,668335","184,7077332","189,2034454","187,6632843","229,2639923","207,8527527","215,5462036","247,8917236","220,8465118","198,4671783","219,9741516","219,9449615","215,8110657","184,1418304","250,0574341","356,9194946","250,8697357","26,54172134","32,49411774","134,4669189","32,24251938","44,44383621","164,43013","351,8867493","139,2514496","167,9476013","207,7381897","241,5516815","268,728363","312,1991882","164,9090881","201,7328033","256,0684814","292,4358521","315,9012451","326,4372253","137,469986","23,15135384","43,05434799","23,02854729","34,06651688","65,32123566","28,14829445","20,13640976","41,45183182","144,190918","139,0461121","140,5660095","164,3973694","183,4087982","176,732605","184,4185638","243,6910095","184,2320251","206,0966034","227,1243286","220,8218689","226,5966187","227,2922821","270,7216187","253,4200287","246,1675873","304,2635193","289,7542114","293,5881958","244,7716064","32,76922989","42,11008835","67,64707947","164,1952972","27,92004395","174,453476","327,5126343","358,9565735","234,6198883","345,8746948","252,881958","23,24010658","24,80039597","48,43531418","43,21779251","43,18591309","31,77309036","173,3654633","51,2361145","273,8284302","71,56661224","88,98236084","48,48184586","118,6160507","184,7549286","35,21038818","43,2024765","177,5687408","93,13462067","233,9353027","74,63467407","255,808136","187,9449768","193,9496002","132,1062469","194,5321045","160,6367645","36,11055374","34,20056534","139,6338348","135,918335","146,960495","128,8210449","229,6675568","50,25948715","35,24340439","42,26523972","33,65779114","103,6800537","165,7787628","164,7000732","170,3312683","26,62981987","40,79582596","129,8486328","45,40553665","80,72012329","81,15493011","402,8353577","50,82167435","121,8670959","136,4687653","138,5781555","127,7477341","113,2300873","41,94857025","95,96892548","161,4959564","39,13882828","42,36437607","68,72758484","50,74956512","380,3132629","184,8761292","71,70565033","170,6322937","358,4136658","88,22209167","131,2322998","72,01119232","62,04942322","64,88948822","43,73449707","77,35079956","50,73243713","45,98416138","51,13959885","118,1045609","26,95189476","26,05204391","115,838089","111,6425629","41,13513184","98,02622223",No Data,"1,559999943",23,"0,059999999","7,699999809","0,400000006",8,"0,400000006","0,0469","0,035599999",0,"0,370000005","0,020099999","0,529999971",0,"0,709999979",0,"1,27760005","0,770299971","38,56605911","5,460000038","73,95999908","7,699999809","35,29999924",0,"1,629999995",2,Pt Created,Pt Created,0,"2,400000095","1,077700019","5,309999943","6,579999924","0,0263","0,0189","1,480000019","1,980000019","2,194700003","11,32263088","10,80451775","8,140764236","24,02924347","25,06959534",,26.05.2021 00:00:00,0,"87,98350525","191,8028717","4,810332298","4,480400562",0,"55,22623062","840,6342773","425,3140564","425,0054321","30,07291985",0,"356,8304138","445,8572388","7,846824169","21,99882126","9,792304039","1153,277466","461,5738831","464,7538757","37,65849686","125,8389969","119,4150467","133,3584137","125,4465332","132,7827606","133,5009003","131,4674683","132,00177","4713,524902","627,5547485","639,7078857","789,5540161","66,37502289","66,59436035","299,5987854","67,03437042","299,5014038","67,97102356","299,8781738","67,82624817","160,0889435","67,54469299","67,60944366","67,57778931","299,6204224","67,54743958","300,1255493","27566,63086","103877,8516","19856,97461","3090,367676","1954,969727","24919,29297","8,870697975","7,978685856","45,0014267",0,"212,7441406","87,05335236","114,7348785","16042,55469","19,08023834","37,09732056","548,3144531","1112,620361",0,"91,02555847","147,9204407","1,056143165","1,001312375","1,009213209","0,488043845","803,0991821",Bad,"114,0916061","117,3383942","115,6218567",Bad,"22,72367287",Bad,"141,5380707","199,5329132","170,6411285","739,3074341","803,2576904","42,53888702","575,7458496","571,9281006","109,4044266","463,3148804","128,7409973","143,7584076","136,2638245","3,620295525","233,6170654","1425,001831","29,85822105",0
27-май-21 00:00:00,"345,8399963","0,038055189","1,386273384","0,110397056","0,117344052","0,12742053","0,154085562","0,166865662","0,140010402","0,02421736","0,025659237","1,428786755",0,0,0,"0,00646552","0,000457841","0,004447317","0,003134773","0,021568412",0,0,0,"0,075664803","11,21400738","11,99828911","88,30238342","101,4151382","110,6970596","110,0751495","132,911087","119,3740005","131,7057495","132,2918854","132,2399902","132,1029053","126,6212845","126,6972275","130,3486786","120,0729446","122,5088272","129,0663147","131,4369659","183,8703156","131,8381805","144,4110413","146,1445618","206,6616669","146,3209076","143,7582855","154,8004456","203,4513092","163,4290771","157,7904358","173,3985443","166,1490631","163,8914032","164,0029144","230,2126465","203,2127686","183,4885406","184,1848145","189,4752808","187,5405273","232,1829224","209,6276093","216,0256195","257,7703857","221,4059601","198,874115","221,676239","222,3065338","217,7201385","180,6167603","251,7573242","356,9326782","253,0974426","26,96981049","34,03142929","130,822403","33,789608","41,24398041","164,7521667","350,5482788","140,3141785","168,7570343","209,3040466","242,1829071","256,5198059","292,2180176","165,6486969","203,4068604","257,0744019","311,4716187","330,7710266","327,8970337","138,5964355","21,51043701","43,37302399","25,38963318","33,25299835","67,72602844","29,68787193","22,75951958","44,48619843","146,0370331","140,1399841","142,1110992","165,9448242","183,9836273","177,5755005","184,877533","244,4476624","184,7711182","209,8057098","230,9700623","225,0170135","230,4731445","231,0405731","278,8794556","254,3831482","246,7309723","304,6164246","289,8713074","293,9125061","245,3355713","34,17105865","42,95480728","68,02442169","164,4442596","30,7412262","154,1424255","331,3934021","349,1153259","235,9756317","345,9760742","254,3013611","26,19608688","27,69019318","52,90481186","46,71635437","47,23819733","33,37687302","150,9342041","49,99666977","282,9830627","73,09253693","91,38805389","50,06061935","117,3551178","184,8075256","39,79654694","42,74100113","182,964798","96,93162537","237,1071625","77,89161682","256,793335","191,7604218","197,0394592","136,5716553","197,7833405","167,264389","37,44740677","38,01146317","145,6609192","142,055603","152,9195862","130,7707977","236,5052795","51,64345169","39,01538086","42,56729889","35,39733505","105,358551","165,9974976","164,9263611","170,4377441","29,93786621","40,48158264","131,4044342","48,44220352","80,68966675","81,2137146","400,892395","49,63611221","119,4831009","128,6828918","137,0946045","125,4092255","113,3219147","41,85102463","93,94561005","162,2795563","39,6375618","43,18461609","69,2015686","51,0995636","380,8825073","184,6584778","79,48488617","170,8942871","358,2493591","87,35697174","128,1453247","73,14015961","63,2065773","68,21352386","47,61407852","78,38858795","50,92532349","45,657547","50,04885101","117,1507187","27,04145813","34,89155197","112,7202301","109,1846161","41,9291153","98,02246094",No Data,"1,559999943",24,"0,059999999","12,89999962","0,699999988","7,699999809","0,600000024","0,0469","0,035599999",0,"0,370000005","0,020099999","0,560000002",0,"0,709999979",0,"1,27760005","0,770299971","69,06015015","4,039999962","73,95999908","7,699999809","35,29999924",0,"1,629999995",2,Pt Created,Pt Created,0,"2,400000095","0,677299976","7,920000076","5,28000021","0,0263","0,0189","1,480000019","1,980000019","2,194700003","11,72653198","10,54762459","6,918637753","24,03461075","24,91911125",,27.05.2021 00:00:00,0,"88,61949921","192,3840179","5,891932964","4,508459568",0,"293,828125","837,5078735","423,4826965","423,7366333","26,63485718",0,"353,4573669","443,942627",0,"18,02371597",0,"1156,250366","461,7588501","468,0834656","35,99158859","127,0022964","121,0654678","134,6500702","126,1161575","133,7184296","134,841507","132,4710693","132,2989197","4659,781738","629,6292725","639,677063","790,8010864","70,10560608","67,30261993","299,7397461","67,19488525","299,7957153","67,94696808","299,8779907","67,89712524","159,9390411","67,95629883","68,02187347","67,64909363","300,1659851","67,70894623","299,7613525","24390,8418","101630,4922","19927,55078","3092,773926","1958,099731","24937,28516","8,858463287","8,014727592","41,99573898",0,"210,055954","81,88717651","129,6499481","15992,43164","20,9178772","44,70945358","548,4098511","1019,697815",0,"91,85423279","168,628952","1,051922679","1,0604707","1,022093058","1,111930728","797,4923706",Bad,"112,5857086","115,6355438","114,1921082",Bad,"22,61696434",Bad,"143,6287689","201,9745789","172,5984344","735,7142334","797,8587646","42,37810516","576,7346802","575,1303711","108,1156845","465,0354309","133,0298615","153,459671","143,1854858","3,598285675","268,9940796","1462,280151","30,37862396",0
